iter,0201_10_20_1_as,0201_10_20_1_sr,0201_10_20_2_as,0201_10_20_2_sr,0201_20_10_1_as,0201_20_10_1_sr,0201_20_10_2_as,0201_20_10_2_sr,0201_30_as,0201_30_sr
206,105.964463,0.055000,1239.179299,0.737000
207,86.975746,0.033000
208,89.856917,0.047000
209,83.213751,0.040000
210,80.308388,0.036000
211,80.947276,0.041000,1291.926018,0.754000,61.241034,0.026000,51.205126,0.022000,35.872257,0.017000
212,94.803259,0.043000
213,94.050661,0.054000
214,104.642687,0.052000
215,103.284781,0.059000
216,95.951024,0.051000,1378.741650,0.760000
217,103.996632,0.050000
218,99.078803,0.045000
219,97.245895,0.055000
220,106.764984,0.058000
221,112.013969,0.066000,1321.347093,0.717000,50.747070,0.028000,88.269641,0.042000,31.552648,0.015000
222,95.893884,0.050000
223,97.709960,0.052000
224,98.963778,0.052000
225,112.737008,0.062000
226,111.827830,0.063000,1098.172578,0.671000
227,128.604190,0.072000
228,157.641814,0.094000
229,113.233764,0.056000
230,107.138299,0.056000
231,111.468615,0.053000,1217.580532,0.719000,56.303447,0.030000,67.131745,0.026000,58.593637,0.026000
232,88.468685,0.035000
233,103.499320,0.047000
234,109.308091,0.057000
235,88.013254,0.045000
236,100.350780,0.059000,1397.117530,0.788000
237,86.329919,0.048000
238,102.792250,0.058000
239,108.900163,0.052000
240,79.706048,0.032000
241,95.390205,0.035000,1450.693459,0.754000,40.686693,0.014000,99.300532,0.058000,54.371506,0.028000
242,94.679895,0.049000
243,96.312783,0.051000
244,119.743242,0.058000
245,107.437088,0.063000
246,127.649976,0.071000,1244.170297,0.705000
247,124.337995,0.063000
248,106.662563,0.046000
249,131.263762,0.067000
250,131.202213,0.064000
251,145.939556,0.085000,1132.456112,0.648000,89.090197,0.059000,95.155804,0.061000,59.167212,0.031000
252,142.593704,0.079000
253,157.895581,0.091000
254,130.670785,0.065000
255,145.804899,0.076000
256,148.392193,0.103000,1304.727166,0.711000
257,150.497896,0.081000
258,120.318891,0.077000
259,133.333682,0.072000
260,150.619556,0.083000
261,131.466892,0.070000,1366.518545,0.717000,53.019000,0.023000,100.638224,0.068000,77.360962,0.040000
262,137.405888,0.083000
263,142.303513,0.088000
264,160.877054,0.093000
265,160.302730,0.095000
266,156.950043,0.100000,1534.486896,0.736000
267,124.442896,0.073000
268,123.125241,0.080000
269,111.308127,0.051000
270,120.849989,0.060000
271,117.884050,0.058000,1514.357277,0.742000,137.520022,0.092000,185.334683,0.141000,70.376670,0.038000
272,127.496927,0.069000
273,118.678952,0.054000
274,133.774874,0.081000
275,117.257860,0.066000
276,133.274968,0.092000,1401.721901,0.726000
277,107.842092,0.068000
278,127.943815,0.079000
279,161.725315,0.115000
280,182.596783,0.124000
281,167.664092,0.111000,1629.240477,0.809000,161.321886,0.110000,170.561218,0.127000,56.307613,0.032000
282,162.679383,0.105000
283,172.289410,0.119000
284,177.672504,0.126000
285,164.627671,0.105000
286,174.898204,0.108000,1733.362866,0.831000
287,154.917813,0.104000
288,187.802139,0.138000
289,180.001263,0.131000
290,184.522964,0.140000
291,190.098602,0.149000,1871.202874,0.854000,196.126013,0.140000,131.907039,0.083000,61.368705,0.048000
292,238.633695,0.199000
293,229.477854,0.189000
294,212.530595,0.160000
295,258.155066,0.212000
296,241.598339,0.183000,1673.497122,0.809000
297,212.021826,0.164000
298,215.511788,0.159000
299,224.856659,0.186000
300,235.462462,0.187000
301,234.117525,0.188000,1631.101849,0.867000,208.309616,0.147000,111.882708,0.073000,64.757455,0.044000
302,256.671840,0.194000
303,230.346602,0.197000
304,224.341091,0.177000
305,223.896192,0.177000
306,215.583264,0.160000,1961.507616,0.893000
307,175.603620,0.118000
308,219.202345,0.151000
309,240.807576,0.169000
310,247.626064,0.174000
311,203.538095,0.136000,1605.951681,0.818000,214.123132,0.152000,109.458519,0.063000,88.563895,0.060000
312,240.421400,0.150000
313,270.620272,0.198000
314,273.222032,0.205000
315,289.273217,0.223000
316,315.729209,0.261000,1665.285143,0.867000
317,285.097967,0.216000
318,282.345311,0.216000
319,259.271450,0.185000
320,350.644169,0.256000
321,325.728418,0.271000,1654.087337,0.849000,199.001266,0.145000,138.839121,0.098000,115.905444,0.080000
322,364.315957,0.288000
323,349.072896,0.303000
324,334.922167,0.245000
325,331.166811,0.233000
326,310.793172,0.235000,1968.245019,0.910000
327,364.649870,0.262000
328,381.084120,0.291000
329,368.704744,0.279000
330,352.447827,0.266000
331,336.851981,0.246000,1872.301829,0.884000,236.966901,0.194000,236.303049,0.185000,114.446632,0.081000
332,351.484801,0.266000
333,303.937496,0.249000
334,299.940401,0.228000
335,280.069944,0.218000
336,299.456140,0.243000,2056.475551,0.901000
337,313.758625,0.245000
338,338.724888,0.247000
339,304.615113,0.247000
340,342.119624,0.270000
341,379.532491,0.301000,2097.112983,0.881000,389.830034,0.307000,375.482556,0.316000,154.905801,0.120000
342,376.825370,0.314000
343,376.526939,0.305000
344,392.584998,0.305000
345,444.065786,0.347000
346,393.733841,0.331000,2446.152702,0.916000
347,452.835747,0.359000
348,485.239806,0.380000
349,456.733358,0.340000
350,485.300649,0.378000
351,438.758423,0.329000,2533.933019,0.954000,446.379381,0.338000,343.816491,0.246000,198.138366,0.166000
352,430.763937,0.338000
353,388.862655,0.301000
354,398.462478,0.311000
355,393.552151,0.310000
356,407.834688,0.306000,2429.355647,0.917000
357,408.989930,0.326000
358,440.487638,0.318000
359,409.623954,0.292000
360,423.198777,0.336000
361,410.501251,0.312000,2381.049970,0.945000,503.744216,0.425000,470.090272,0.377000,134.382456,0.109000
362,389.780257,0.303000
363,378.345360,0.301000
364,414.847209,0.322000
365,459.733680,0.360000
366,470.343931,0.356000,2343.168218,0.962000
367,444.843921,0.326000
368,398.059327,0.300000
369,511.275997,0.376000
370,495.534844,0.384000
371,416.279027,0.337000,2302.517836,0.929000,627.302564,0.558000,459.414467,0.359000,174.023653,0.156000
372,407.052275,0.332000
373,437.371122,0.340000
374,484.609168,0.368000
375,430.066990,0.319000
376,373.870529,0.275000,2294.447121,0.951000
377,378.410755,0.284000
378,416.991164,0.320000
379,413.146406,0.341000
380,456.685752,0.350000
381,410.419392,0.320000,2497.313533,0.956000,601.706866,0.550000,607.359691,0.484000,231.209949,0.191000
382,373.332215,0.260000
383,365.244299,0.258000
384,327.798036,0.233000
385,360.680386,0.276000
386,428.535821,0.337000,2433.556672,0.945000
387,372.285681,0.297000
388,408.247104,0.330000
389,445.495645,0.364000
390,496.964662,0.399000
391,555.021958,0.413000,2650.123008,0.960000,868.255833,0.692000,839.489973,0.614000,217.091660,0.191000
392,502.719144,0.383000
393,484.738835,0.374000
394,568.536842,0.393000
395,541.430456,0.422000
396,529.210106,0.437000,2707.387752,0.952000
397,508.173170,0.421000
398,444.592134,0.374000
399,451.593049,0.360000
400,515.921284,0.403000
401,578.263230,0.436000,2591.378427,0.927000,724.947355,0.594000,787.341429,0.558000,255.805106,0.212000
402,518.975090,0.405000
403,540.753932,0.408000
404,515.289166,0.422000
405,561.353450,0.433000
406,585.087657,0.467000,2828.835979,0.956000
407,511.059589,0.416000
408,561.739973,0.444000
409,571.611775,0.452000
410,603.534493,0.472000
411,560.223017,0.427000,2709.721151,0.943000,946.123707,0.728000,592.489537,0.469000,268.335900,0.230000
412,557.887074,0.422000
413,641.849431,0.489000
414,600.290882,0.457000
415,542.566565,0.415000
416,589.744679,0.445000,2810.141472,0.975000
417,656.527810,0.506000
418,657.162713,0.508000
419,692.106693,0.534000
420,708.024517,0.542000
421,768.263522,0.572000,2631.193903,0.955000,861.506314,0.600000,681.887962,0.529000,354.091927,0.312000
422,701.119311,0.513000
423,691.359707,0.522000
424,739.777213,0.540000
425,667.749231,0.502000
426,643.243280,0.500000,2193.534715,0.947000
427,765.443211,0.583000
428,793.489854,0.617000
429,790.254931,0.580000
430,701.581813,0.488000
431,784.845456,0.574000,2266.101656,0.941000,772.901259,0.532000,728.695844,0.564000,326.330097,0.310000
432,742.482530,0.531000
433,660.845346,0.534000
434,727.547034,0.538000
435,591.251134,0.441000
436,550.925037,0.423000,2516.525677,0.949000
437,603.455090,0.519000
438,587.587140,0.490000
439,596.022385,0.422000
440,609.002125,0.490000
441,717.655663,0.541000,2634.746608,0.949000,1104.769442,0.757000,1163.776501,0.789000,400.732720,0.364000
442,677.466374,0.513000
443,714.965187,0.557000
444,737.979681,0.581000
445,678.997027,0.555000
446,714.632305,0.559000,2810.861720,0.969000
447,799.547366,0.579000
448,669.958858,0.521000
449,706.189643,0.551000
450,754.685981,0.569000
451,684.589191,0.545000,2804.992814,0.937000,1170.513328,0.791000,707.236014,0.531000,398.583568,0.350000
452,753.748112,0.578000
453,772.685417,0.571000
454,717.188532,0.500000
455,815.381502,0.587000
456,779.625571,0.555000,2951.541607,0.947000
457,726.774497,0.505000
458,765.636253,0.560000
459,759.996366,0.538000
460,783.214297,0.538000
461,821.963621,0.568000,2864.622244,0.962000,1334.771438,0.830000,1211.485513,0.725000,503.040476,0.435000
462,696.993734,0.491000
463,813.262834,0.587000
464,845.694213,0.587000
465,824.672539,0.536000
466,945.361172,0.627000,2706.846387,0.969000
467,765.379088,0.506000
468,780.012853,0.516000
469,810.530443,0.556000
470,907.072296,0.596000
471,755.621912,0.514000,2968.933984,0.971000,1380.403999,0.803000,1225.046682,0.781000,531.371448,0.430000
472,864.837794,0.551000
473,1018.751336,0.644000
474,917.937214,0.630000
475,858.350805,0.582000
476,867.750793,0.632000,2803.280432,0.968000
477,845.215883,0.632000
478,893.493320,0.632000
479,919.922261,0.657000
480,988.970428,0.696000
481,980.521193,0.681000,2931.010782,0.970000,1504.595121,0.851000,1313.554602,0.788000,731.927381,0.564000
482,999.579954,0.688000
483,953.446589,0.709000
484,921.243083,0.665000
485,956.434079,0.685000
486,959.072040,0.666000,2783.015492,0.957000
487,923.415725,0.668000
488,1018.316806,0.733000
489,932.148133,0.654000
490,974.745706,0.683000
491,1006.663903,0.692000,2872.496023,0.952000,1350.227083,0.779000,1359.874373,0.832000,586.156579,0.460000
492,1152.747717,0.742000
493,1008.306379,0.663000
494,982.991550,0.696000
495,968.521106,0.682000
496,983.751635,0.686000,2796.865597,0.961000
497,1005.787252,0.660000
498,1089.930696,0.720000
499,997.344572,0.674000
500,1071.551269,0.685000
501,1078.269737,0.691000,2978.203962,0.969000,1846.879047,0.919000,1872.082286,0.944000,716.942889,0.529000
502,1165.626640,0.715000
503,1144.354911,0.705000
504,1227.529845,0.759000
505,1207.461212,0.731000
506,1141.797507,0.749000,2729.773991,0.951000
507,1089.936439,0.714000
508,1171.614161,0.711000
509,1061.036109,0.650000
510,1227.114500,0.719000
511,1171.750343,0.717000,2584.655067,0.960000,1819.592278,0.858000,2060.390282,0.926000,676.325478,0.526000
512,939.003814,0.588000
513,1117.284040,0.649000
514,1161.760133,0.700000
515,1088.274364,0.664000
516,891.174584,0.575000,2549.155167,0.932000
517,959.993844,0.639000
518,1086.269375,0.733000
519,1095.908667,0.685000
520,1039.676442,0.668000
521,1016.175051,0.623000,2824.476335,0.949000,1851.304178,0.865000,1921.982607,0.946000,783.260525,0.585000
522,972.219390,0.602000
523,748.738391,0.457000
524,994.361745,0.635000
525,1226.078990,0.749000
526,1069.759265,0.646000,2795.150063,0.964000
527,1118.456492,0.691000
528,1170.351482,0.733000
529,1094.221944,0.707000
530,1267.509933,0.763000
531,970.828057,0.618000,2665.044012,0.949000,1757.628276,0.908000,1699.038880,0.874000,875.344869,0.599000
532,1116.767991,0.676000
533,1161.860646,0.708000
534,943.331058,0.601000
535,1177.938471,0.735000
536,1356.156157,0.793000,2586.392467,0.962000
537,1133.786169,0.681000
538,1332.834721,0.784000
539,1052.056611,0.622000
540,1333.150991,0.779000
541,1326.699875,0.811000,2871.546889,0.977000,1834.636813,0.910000,2086.129084,0.946000,912.706842,0.631000
542,1121.635081,0.648000
543,1221.538345,0.743000
544,854.106492,0.533000
545,967.254803,0.630000
546,1171.984846,0.734000,2845.760371,0.979000
547,859.327566,0.530000
548,845.913642,0.544000
549,799.042588,0.488000
550,1113.784482,0.698000
551,1151.226839,0.720000,2791.646180,0.984000,1824.843150,0.965000,2075.331589,0.944000,948.460105,0.624000
552,1235.691369,0.714000
553,1146.715502,0.622000
554,1261.231158,0.742000
555,832.855767,0.494000
556,1171.431125,0.721000,2716.140765,0.977000
557,1082.541763,0.673000
558,1007.119091,0.655000
559,1096.074221,0.678000
560,964.792100,0.562000
561,1043.375588,0.624000,2722.395780,0.974000,2076.652719,0.964000,2200.704827,0.955000,887.963443,0.600000
562,795.016072,0.482000
563,874.254124,0.538000
564,1101.120634,0.687000
565,1214.148087,0.735000
566,1351.405619,0.795000,3043.422303,0.983000
567,1291.444937,0.750000
568,1490.470169,0.834000
569,1207.560301,0.708000
570,1374.058387,0.815000
571,1321.595261,0.774000,3044.555633,0.978000,1979.274855,0.958000,2376.360678,0.945000,996.554614,0.650000
572,1335.586565,0.802000
573,1191.464547,0.707000
574,1387.859955,0.809000
575,1219.165465,0.722000
576,1283.734895,0.766000,2846.740239,0.967000
577,1315.639485,0.768000
578,1364.308687,0.747000
579,1059.157264,0.615000
580,1385.285906,0.788000
581,1192.993017,0.712000,2999.151984,0.968000,2129.689813,0.978000,2233.409591,0.972000,998.726865,0.663000
582,1135.484985,0.715000
583,849.479912,0.517000
584,1078.382682,0.611000
585,1325.670646,0.734000
586,1504.419205,0.842000,2942.734416,0.984000
587,1370.817429,0.716000
588,1412.289541,0.757000
589,1318.608826,0.781000
590,1346.093406,0.767000
591,1317.753710,0.783000,3016.794974,0.983000,2233.419561,0.947000,2537.004695,0.992000,1087.274622,0.712000
592,1149.549354,0.654000
593,1467.313010,0.845000
594,1238.309527,0.733000
595,1565.515111,0.877000
596,1258.298780,0.745000,3065.810701,0.981000
597,1461.345520,0.860000
598,1531.091257,0.876000
599,1322.607417,0.756000
600,1514.746466,0.883000
601,1379.774183,0.828000,3105.745420,0.979000,2302.807590,0.960000,2593.257698,0.984000,1235.250451,0.726000
602,1414.241966,0.850000
603,1499.535123,0.831000
604,1485.105285,0.835000
605,1222.862799,0.677000
606,1378.976666,0.780000,3051.357954,0.970000
607,1760.628064,0.918000
608,1493.465899,0.813000
609,1541.403017,0.869000
610,1419.603008,0.806000
611,1651.677231,0.900000,3025.134025,0.983000,2269.809074,0.981000,2772.328021,0.965000,1186.093357,0.709000
612,1663.937754,0.909000
613,1405.580771,0.813000
614,1365.702072,0.825000
615,1547.747976,0.877000
616,1416.636509,0.846000,3362.647288,0.990000
617,1329.382162,0.829000
618,1454.814531,0.894000
619,1443.083141,0.831000
620,1377.141946,0.803000
621,1478.174537,0.872000,3376.103539,0.992000,2383.029869,0.965000,2802.475821,0.988000,1183.223790,0.741000
622,1499.257307,0.883000
623,1554.274223,0.919000
624,1692.808545,0.920000
625,1695.852598,0.923000
626,1550.339027,0.881000,3205.891463,0.991000
627,1725.518050,0.878000
628,1725.589767,0.868000
629,1437.777240,0.830000
630,1521.296998,0.861000
631,1762.533617,0.915000,3105.223811,0.973000,2365.809337,0.911000,2655.326457,0.981000,1329.641270,0.737000
632,1530.981379,0.845000
633,1590.109403,0.854000
634,1521.617511,0.880000
635,1522.584707,0.853000
636,1454.602171,0.838000,3018.731739,0.982000
637,1513.409728,0.851000
638,1453.049229,0.797000
639,1544.747437,0.822000
640,1436.198015,0.795000
641,1247.460448,0.697000,3080.791120,0.995000,2252.185583,0.953000,2663.716600,0.987000,1239.130415,0.731000
642,1720.665630,0.878000
643,1667.236320,0.881000
644,1435.616080,0.805000
645,1790.812805,0.900000
646,1726.507238,0.892000,3220.217405,0.983000
647,1595.410371,0.805000
648,1784.355850,0.875000
649,1452.304554,0.733000
650,1762.136539,0.867000
651,1608.392478,0.835000,3249.537025,0.983000,2343.691599,0.970000,2667.431102,0.994000,1062.953748,0.661000
652,1464.320932,0.756000
653,1833.807112,0.923000
654,1555.305755,0.832000
655,1221.525636,0.655000
656,1713.658235,0.874000,3449.583144,0.990000
657,1610.562035,0.830000
658,1354.383649,0.733000
659,1600.292164,0.845000
660,2020.299263,0.949000
661,1646.598973,0.862000,3376.643535,0.989000,2542.563223,0.986000,2566.100599,0.992000,1260.075543,0.722000
662,1583.064355,0.825000
663,1736.666404,0.897000
664,1381.362051,0.759000
665,1396.454360,0.741000
666,1636.424347,0.807000,3214.733733,0.987000
667,1286.218729,0.702000
668,1231.493393,0.680000
669,1542.994281,0.807000
670,1586.468363,0.841000
671,1345.386961,0.714000,3364.563039,0.988000,2758.110974,0.981000,2628.969062,0.996000,1472.104342,0.807000
672,1184.675830,0.649000
673,1389.471399,0.724000
674,1428.708441,0.782000
675,1498.700018,0.809000
676,1399.295757,0.777000,3208.733798,0.996000
677,1286.185370,0.728000
678,1462.426088,0.818000
679,1511.788389,0.821000
680,1676.751178,0.873000
681,1477.928023,0.778000,3096.877973,0.991000,2706.208433,0.979000,2771.690471,0.998000,1254.108012,0.772000
682,1685.197466,0.892000
683,1655.188314,0.810000
684,1494.930236,0.770000
685,1661.283731,0.853000
686,1714.546269,0.833000,3222.295277,0.980000
687,1814.822118,0.890000
688,1866.865980,0.888000
689,1618.190714,0.828000
690,1741.951259,0.872000
691,1675.875368,0.839000,3250.200422,0.984000,2695.480135,0.982000,2675.757312,0.981000,1337.630666,0.791000
692,1842.090637,0.908000
693,1602.781366,0.833000
694,1578.525509,0.840000
695,1429.119886,0.799000
696,1528.108414,0.834000,3221.044414,0.987000
697,1374.872261,0.738000
698,1484.222964,0.787000
699,1527.702621,0.778000
700,1296.238310,0.690000
701,1500.370198,0.791000,3207.281019,0.992000,2946.370639,0.993000,2433.931046,0.991000,1377.257864,0.846000
702,1357.443343,0.735000
703,1347.385040,0.703000
704,1568.474133,0.785000
705,1517.676031,0.777000
706,1924.598628,0.894000,3080.346591,0.992000
707,1780.926394,0.874000
708,1607.928538,0.826000
709,1931.240142,0.887000
710,2022.554746,0.899000
711,1937.445039,0.895000,3221.750481,0.988000,2943.585740,0.998000,2606.575531,0.987000,1541.010289,0.822000
712,2007.928382,0.903000
713,1873.097737,0.888000
714,1677.331423,0.865000
715,1904.635512,0.897000
716,1919.934961,0.868000,3361.381615,0.989000
717,1972.347685,0.880000
718,2070.554807,0.913000
719,2111.660926,0.906000
720,2095.444102,0.880000
721,2161.806197,0.923000,3340.603351,0.993000,3003.082401,0.996000,2650.618191,0.984000,1513.537722,0.849000
722,2296.133069,0.942000
723,2241.490372,0.927000
724,2298.119994,0.935000
725,2225.123376,0.934000
726,2263.219622,0.940000,3438.172028,0.993000
727,2298.071998,0.937000
728,2203.388482,0.918000
729,2142.950132,0.924000
730,2184.952701,0.917000
731,2216.084338,0.916000,3345.226136,0.994000,3016.502303,0.991000,2633.286682,0.997000,1539.904745,0.781000
732,2303.380327,0.934000
733,2166.511145,0.913000
734,1833.049373,0.842000
735,2163.779230,0.929000
736,2204.631372,0.949000,3378.662891,0.992000
737,2196.131700,0.926000
738,2272.318373,0.936000
739,2340.995279,0.945000
740,2098.545331,0.923000
741,2352.551304,0.951000,3398.612346,0.990000,2848.547588,0.995000,2542.635452,0.998000,1733.405559,0.835000
742,2397.454409,0.956000
743,2263.034543,0.942000
744,2161.569815,0.930000
745,2192.131604,0.933000
746,2235.652406,0.950000,3392.632333,0.993000
747,2252.610059,0.947000
748,2284.436112,0.949000
749,2329.235390,0.948000
750,2338.427988,0.949000
751,2326.973530,0.942000,3360.983235,0.991000,3167.145418,0.993000,2771.535370,0.983000,1779.204892,0.844000
752,2319.530898,0.941000
753,2279.890562,0.949000
754,2147.292361,0.937000
755,2150.622687,0.938000
756,2151.208077,0.945000,3346.684033,0.993000
757,2019.535804,0.932000
758,2061.785416,0.942000
759,2140.346965,0.921000
760,2129.151273,0.924000
761,2171.231573,0.945000,3300.980600,0.988000,2924.612333,0.993000,2676.055880,0.997000,1685.634822,0.837000
762,2260.833870,0.929000
763,2013.191530,0.853000
764,2169.290082,0.919000
765,2231.638086,0.933000
766,2385.743849,0.954000,3454.314515,0.995000
767,2285.027609,0.935000
768,2225.182982,0.918000
769,2213.714264,0.926000
770,2210.174784,0.953000
771,2308.587564,0.945000,3549.808235,0.992000,2866.256382,0.993000,2944.351827,0.997000,1808.510616,0.836000
772,2286.691298,0.944000
776,3172.876880,0.989000
781,3501.604334,0.990000,2875.763330,0.997000,3037.103333,0.998000,1891.678688,0.870000
786,3506.002894,0.987000
